■ sigunguName ; 전라남도 신안군, sigunguCode : 46910, urlCon : OK, 200, line : 248
■ sigunguName ; 경상북도, sigunguCode : 47000, urlCon : OK, 200, line : 248
■ sigunguName ; 경상북도 포항시, sigunguCode : 47110, urlCon : OK, 200, line : 248
■ sigunguName ; 경상북도 포항시 남구, sigunguCode : 47111, urlCon : OK, 200, line : 23245
■ sigunguName ; 경상북도 포항시 북구, sigunguCode : 47113, urlCon : OK, 200, line : 31958
■ sigunguName ; 경상북도 경주시, sigunguCode : 47130, urlCon : OK, 200, line : 18967
■ sigunguName ; 경상북도 김천시, sigunguCode : 47150, urlCon : OK, 200, line : 16907
■ sigunguName ; 경상북도 안동시, sigunguCode : 47170, urlCon : OK, 200, line : 15783
■ sigunguName ; 경상북도 구미시, sigunguCode : 47190, urlCon : OK, 200, line : 70130
■ sigunguName ; 경상북도 영주시, sigunguCode : 47210, urlCon : OK, 200, line : 10800
■ sigunguName ; 경상북도 영천시, sigunguCode : 47230, urlCon : OK, 200, line : 10730
■ sigunguName ; 경상북도 상주시, sigunguCode : 47250, urlCon : OK, 200, line : 10609
■ sigunguName ; 경상북도 문경시, sigunguCode : 47280, urlCon : OK, 200, line : 5639
■ sigunguName ; 경상북도 경산시, sigunguCode : 47290, urlCon : OK, 200, line : 47562
■ sigunguName ; 경상북도 군위군, sigunguCode : 47720, urlCon : OK, 200, line : 779
■ sigunguName ; 경상북도 의성군, sigunguCode : 47730, urlCon : OK, 200, line : 1851
■ sigunguName ; 경상북도 청송군, sigunguCode : 47750, urlCon : OK, 200, line : 1300
■ sigunguName ; 경상북도 영양군, sigunguCode : 47760, urlCon : OK, 200, line : 428
■ sigunguName ; 경상북도 영덕군, sigunguCode : 47770, urlCon : OK, 200, line : 3443
■ sigunguName ; 경상북도 청도군, sigunguCode : 47820, urlCon : OK, 200, line : 1501
■ sigunguName ; 경상북도 고령군, sigunguCode : 47830, urlCon : OK, 200, line : 3300
■ sigunguName ; 경상북도 성주군, sigunguCode : 47840, urlCon : OK, 200, line : 2378
■ sigunguName ; 경상북도 칠곡군, sigunguCode : 47850, urlCon : OK, 200, line : 19175
■ sigunguName ; 경상북도 예천군, sigunguCode : 47900, urlCon : OK, 200, line : 6469
■ sigunguName ; 경상북도 봉화군, sigunguCode : 47920, urlCon : OK, 200, line : 785
■ sigunguName ; 경상북도 울진군, sigunguCode : 47930, urlCon : OK, 200, line : 3402
■ sigunguName ; 경상북도 울릉군, sigunguCode : 47940, urlCon : OK, 200, line : 428
■ sigunguName ; 경상남도, sigunguCode : 48000, urlCon : OK, 200, line : 248
■ sigunguName ; 경상남도 창원시, sigunguCode : 48120, urlCon : OK, 200, line : 248
■ sigunguName ; 경상남도 창원시 의창구, sigunguCode : 48121, urlCon : OK, 200, line : 16724
■ sigunguName ; 경상남도 창원시 성산구, sigunguCode : 48123, urlCon : OK, 200, line : 57612
■ sigunguName ; 경상남도 창원시 마산합포구, sigunguCode : 48125, urlCon : OK, 200, line : 15309
■ sigunguName ; 경상남도 창원시 마산회원구, sigunguCode : 48127, urlCon : OK, 200, line : 16117
■ sigunguName ; 경상남도 창원시 진해구, sigunguCode : 48129, urlCon : OK, 200, line : 18670
■ sigunguName ; 경상남도 진주시, sigunguCode : 48170, urlCon : OK, 200, line : 66911
■ sigunguName ; 경상남도 통영시, sigunguCode : 48220, urlCon : OK, 200, line : 15901
■ sigunguName ; 경상남도 사천시, sigunguCode : 48240, urlCon : OK, 200, line : 17160
■ sigunguName ; 경상남도 김해시, sigunguCode : 48250, urlCon : OK, 200, line : 75894
■ sigunguName ; 경상남도 밀양시, sigunguCode : 48270, urlCon : OK, 200, line : 12648
■ sigunguName ; 경상남도 거제시, sigunguCode : 48310, urlCon : OK, 200, line : 29904
■ sigunguName ; 경상남도 양산시, sigunguCode : 48330, urlCon : OK, 200, line : 59833
■ sigunguName ; 경상남도 의령군, sigunguCode : 48720, urlCon : OK, 200, line : 785
■ sigunguName ; 경상남도 함안군, sigunguCode : 48730, urlCon : OK, 200, line : 7892
■ sigunguName ; 경상남도 창녕군, sigunguCode : 48740, urlCon : OK, 200, line : 3089
■ sigunguName ; 경상남도 고성군, sigunguCode : 48820, urlCon : OK, 200, line : 5394
■ sigunguName ; 경상남도 남해군, sigunguCode : 48840, urlCon : OK, 200, line : 1645
■ sigunguName ; 경상남도 하동군, sigunguCode : 48850, urlCon : OK, 200, line : 2371
■ sigunguName ; 경상남도 산청군, sigunguCode : 48860, urlCon : OK, 200, line : 1836
■ sigunguName ; 경상남도 함양군, sigunguCode : 48870, urlCon : OK, 200, line : 1132
■ sigunguName ; 경상남도 거창군, sigunguCode : 48880, urlCon : OK, 200, line : 8478
■ sigunguName ; 경상남도 합천군, sigunguCode : 48890, urlCon : OK, 200, line : 2712
■ sigunguName ; 제주특별자치도, sigunguCode : 50000, urlCon : OK, 200, line : 248
■ sigunguName ; 제주특별자치도 제주시, sigunguCode : 50110, urlCon : OK, 200, line : 29221
■ sigunguName ; 제주특별자치도 서귀포시, sigunguCode : 50130, urlCon : OK, 200, line : 9418
